,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel
834,2295,20,RL,59.0,17169,Pave,No Alley Access,IR2,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,2007,2007,Hip,CompShg,CemntBd,CemntBd,BrkFace,970.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1684.0,Unf,0.0,1684.0,636.0,2320.0,GasA,Ex,Y,SBrkr,2290,0,0,2290,2290,3974.0,2.0,0.0,2.0,2,1,2.5,4.5,2,1,Ex,7.5,8.0,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1174.0,TA,TA,Y,192,30,0,0,0,30,0,No Pool,No Fence,None,0,8,2007,New,Partial,0,0
835,2296,60,RL,134.0,16659,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1582.0,1582.0,GasA,Ex,Y,SBrkr,1582,570,0,2152,2152,2152.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,Gd,Detchd,2007.0,Unf,2.0,728.0,TA,TA,Y,0,368,0,0,0,368,0,No Pool,No Fence,None,0,6,2007,New,Partial,0,-1
836,2297,60,RL,82.0,9709,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,778.0,Unf,0.0,778.0,140.0,918.0,GasA,Ex,Y,SBrkr,958,1142,0,2100,2100,2878.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Ex,7.5,8.0,8,Typ,2,Gd,BuiltIn,2007.0,Fin,3.0,786.0,TA,TA,Y,172,104,0,0,0,104,0,No Pool,No Fence,None,0,9,2007,New,Partial,0,0
837,2298,20,RL,94.0,13615,Pave,No Alley Access,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,1802,1802.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Ex,6.5,7.0,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,105,0,No Pool,No Fence,None,0,6,2007,WD,Normal,1,1
838,2299,60,RL,99.0,13069,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,1706.0,1706.0,GasA,Ex,Y,SBrkr,1718,1238,0,2956,2956,2956.0,0.0,0.0,0.0,2,1,2.5,2.5,5,1,Ex,8.5,9.0,11,Typ,1,Ex,BuiltIn,2004.0,RFn,3.0,916.0,TA,TA,Y,194,50,0,0,0,50,0,No Pool,No Fence,None,0,8,2007,WD,Normal,3,3
839,2300,60,RL,110.0,14277,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,0.0,938.0,379.0,1317.0,GasA,Ex,Y,SBrkr,1217,1168,0,2385,2385,3323.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,7,Typ,1,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,TA,Y,192,228,0,0,0,228,0,No Pool,No Fence,None,0,1,2007,WD,Normal,4,4
840,2301,60,RL,0.0,12568,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,Gd,TA,PConc,Ex,TA,Av,GLQ,669.0,Unf,0.0,669.0,226.0,895.0,GasA,Ex,Y,SBrkr,895,923,0,1818,1818,2487.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Ex,7.5,8.0,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,774.0,TA,TA,Y,196,104,0,0,0,104,0,No Pool,No Fence,None,0,8,2007,New,Partial,0,0
841,2302,20,RL,70.0,9926,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1178.0,Unf,0.0,1178.0,436.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,1614,1614,2792.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,No Fireplace,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,100,38,0,0,0,38,0,No Pool,No Fence,None,0,5,2007,WD,Normal,2,1
842,2303,20,RL,71.0,9254,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,0.0,119.0,1602.0,1721.0,GasA,Ex,Y,SBrkr,1721,0,0,1721,1721,1840.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,No Fireplace,Attchd,2005.0,RFn,2.0,554.0,TA,TA,Y,168,27,0,0,0,27,0,No Pool,No Fence,None,0,1,2007,WD,Normal,2,2
843,2304,60,RL,92.0,10732,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1298.0,1298.0,GasA,Ex,Y,SBrkr,1298,530,0,1828,1828,1828.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,0,No Fireplace,BuiltIn,2006.0,RFn,3.0,876.0,TA,TA,Y,0,40,0,0,0,40,0,No Pool,No Fence,None,0,2,2007,New,Partial,1,0
844,2305,120,RL,34.0,3901,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,0.0,866.0,436.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1302,2168.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Gd,4.5,5.0,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,50,0,No Pool,No Fence,None,0,8,2007,New,Partial,2,1
845,2306,120,RL,34.0,3903,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,0.0,1030.0,272.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1302,2332.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Gd,4.5,5.0,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,50,0,No Pool,No Fence,None,0,5,2007,WD,Normal,2,1
846,2307,120,RL,41.0,6289,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,0.0,762.0,600.0,1362.0,GasA,Ex,Y,SBrkr,1362,0,0,1362,1362,2124.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,192,28,0,0,0,28,0,No Pool,No Fence,None,0,6,2007,WD,Normal,2,1
847,2308,120,RL,34.0,4590,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,24.0,1530.0,1554.0,GasA,Ex,Y,SBrkr,1554,0,0,1554,1554,1578.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156,73,0,0,0,73,0,No Pool,No Fence,None,0,5,2007,CWD,Normal,1,1
848,2309,120,RL,48.0,7841,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,848.0,729.0,1577.0,GasA,Ex,Y,SBrkr,1577,0,0,1577,1577,2425.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6.0,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,203,39,0,0,0,39,0,No Pool,No Fence,None,0,5,2007,WD,Normal,2,2
849,2310,120,RL,48.0,6240,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,24.0,1300.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,1324,1348.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,0,38,0,0,0,38,0,No Pool,No Fence,None,0,9,2007,New,Partial,1,1
850,2311,120,RL,48.0,3242,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2003,2003,Gable,CompShg,VinylSd,Wd Sdng,Stone,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,1000.0,405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,1405,2405.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,136,36,0,0,0,36,0,No Pool,No Fence,None,0,3,2007,WD,Normal,4,4
851,2312,60,RL,59.0,15810,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,728,0,1496,1496,1496.0,0.0,0.0,0.0,3,0,3.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,No Fireplace,Attchd,2007.0,Unf,2.0,572.0,TA,TA,Y,100,0,0,0,0,0,0,No Pool,No Fence,None,0,5,2007,New,Partial,0,0
852,2313,60,RL,65.0,10237,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,1536,1536,1536.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,38,0,0,0,38,0,No Pool,No Fence,None,0,6,2007,WD,Normal,2,1
853,2314,60,RL,58.0,13204,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,608.0,608.0,GasA,Ex,Y,SBrkr,608,850,0,1458,1458,1458.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,6,Typ,0,No Fireplace,BuiltIn,2007.0,Fin,2.0,454.0,TA,TA,Y,100,33,0,0,0,33,0,No Pool,No Fence,None,0,5,2007,New,Partial,1,0
854,2315,60,RL,62.0,8857,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,757,0,1495,1495,1495.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,100,30,0,0,0,30,0,No Pool,No Fence,None,0,3,2007,New,Partial,1,1
855,2316,60,RL,63.0,9729,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,698.0,698.0,GasA,Ex,Y,SBrkr,698,1048,0,1746,1746,1746.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,6,Typ,1,Gd,BuiltIn,2007.0,Unf,3.0,350.0,TA,TA,Y,0,34,0,0,0,34,0,No Pool,No Fence,None,0,6,2007,New,Partial,1,0
856,2317,20,RL,88.0,12216,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,918.0,Unf,0.0,918.0,408.0,1326.0,GasA,Ex,Y,SBrkr,1326,0,0,1326,1326,2244.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,6,Typ,0,No Fireplace,Attchd,2005.0,Fin,2.0,388.0,TA,TA,Y,120,23,0,0,0,23,0,No Pool,No Fence,Shed,2000,6,2007,WD,Normal,2,2
857,2318,60,RL,72.0,8229,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,752.0,752.0,GasA,Ex,Y,SBrkr,752,752,0,1504,1504,1504.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,6,Typ,0,No Fireplace,Attchd,2007.0,Fin,2.0,440.0,TA,TA,Y,100,32,0,0,0,32,0,No Pool,No Fence,None,0,12,2007,New,Partial,0,0
858,2319,60,RL,64.0,7713,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,1456,1456.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,0,No Fireplace,Attchd,2007.0,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,24,0,No Pool,No Fence,None,0,7,2007,New,Partial,0,0
859,2320,20,RL,64.0,7697,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1246.0,1246.0,GasA,Ex,Y,SBrkr,1258,0,0,1258,1258,1258.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,6,Typ,0,No Fireplace,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,8,2007,New,Partial,0,0
860,2321,120,RL,0.0,3621,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,1084.0,322.0,1406.0,GasA,Ex,Y,SBrkr,1589,0,0,1589,1589,2673.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,7,Typ,1,TA,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,20,0,No Pool,No Fence,None,0,11,2007,WD,Normal,4,4
861,2322,20,RL,53.0,3710,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0,1266,1266,1266.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,16,0,No Pool,No Fence,None,0,8,2007,New,Partial,0,0
862,2323,80,RL,65.0,16219,Pave,No Alley Access,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,779.0,Unf,0.0,779.0,56.0,835.0,GasA,Ex,Y,SBrkr,1119,0,0,1119,1119,1898.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,5,Typ,0,No Fireplace,Attchd,2004.0,Fin,2.0,437.0,TA,TA,Y,100,24,0,0,0,24,0,No Pool,No Fence,None,0,4,2007,WD,Normal,3,2
863,2324,80,RL,87.0,11084,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,192.0,Unf,0.0,192.0,192.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,1374,1566.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2007,WD,Family,3,3
864,2325,20,RL,59.0,10936,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,1510.0,1510.0,GasA,Ex,Y,SBrkr,1525,0,0,1525,1525,1525.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,18,0,No Pool,No Fence,None,0,4,2007,New,Partial,1,1
865,2326,80,RL,0.0,11950,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,0,1394,1394,1394.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,TA,BuiltIn,2003.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,No Pool,No Fence,None,0,10,2007,WD,Normal,4,4
866,2327,60,RL,63.0,7875,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1101,0,1948,1948,1948.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,Y,0,48,0,0,0,48,0,No Pool,No Fence,None,0,7,2007,WD,Normal,4,4
867,2328,60,RL,0.0,8740,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,574.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,0,1995,1995,2569.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,48,0,No Pool,No Fence,None,0,7,2007,WD,Normal,5,5
868,2329,60,RL,58.0,9487,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,520.0,395.0,915.0,GasA,Ex,Y,SBrkr,940,750,0,1690,1690,2210.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,TA,7.5,8.0,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,442.0,TA,TA,Y,0,50,0,0,0,50,0,No Pool,No Fence,None,0,6,2007,WD,Normal,7,7
869,2330,60,RL,59.0,9649,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,961,683,0,1644,1644,1644.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,460.0,TA,TA,Y,460,42,0,0,0,42,0,No Pool,No Fence,None,0,5,2007,WD,Normal,8,7
870,2331,60,RL,100.0,12191,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,1181.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779,772,0,2551,2551,3732.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9.0,8,Typ,2,TA,Attchd,1998.0,Fin,3.0,925.0,TA,TA,Y,76,61,0,0,0,61,0,No Pool,No Fence,None,0,6,2007,WD,Normal,10,9
871,2332,60,RL,89.0,10557,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,672.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671,1407,0,3078,3078,3750.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9.0,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,87,0,No Pool,No Fence,None,0,7,2007,WD,Normal,9,9
872,2333,60,RL,74.0,11002,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1048.0,Unf,0.0,1048.0,341.0,1389.0,GasA,Ex,Y,SBrkr,1411,1171,0,2582,2582,3630.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9.0,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,758.0,TA,TA,Y,286,60,0,0,0,60,0,No Pool,No Fence,None,0,1,2007,WD,Normal,9,8
873,2334,60,RL,83.0,10790,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1066.0,1066.0,GasA,Ex,Y,SBrkr,1108,1277,0,2385,2385,2385.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,8,Typ,1,TA,BuiltIn,1998.0,Fin,3.0,600.0,TA,TA,Y,120,38,0,0,0,38,0,No Pool,No Fence,None,0,5,2007,WD,Normal,9,9
874,2335,60,RL,88.0,11762,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,0.0,335.0,770.0,1105.0,GasA,Ex,Y,SBrkr,1105,1097,0,2202,2202,2537.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9.0,9,Typ,1,TA,Attchd,1992.0,RFn,2.0,517.0,TA,TA,Y,0,65,0,0,144,209,0,No Pool,No Fence,None,0,9,2007,WD,Normal,15,14
